,Date,NDAQ,SNP,^DJI,^GDAXI,^HSI,^N225,^AXJO,DEXJPUS,DEXUSAL,DEXUSEU,USD,Platinium,Oil,GOLDAMGBD228NLBM,Target
705,19-10-2016,63.25,65.23061371,18202.61914,10645.67969,23304.9707,16998.91016,5442.100098,103.3,0.7715,1.0966,97.87000275,943.5,51.732,1269.75,-1
706,20-10-2016,62.61,65.73493195,18162.34961,10701.38965,23374.40039,17235.5,5430.299805,103.92,0.764,1.0934,98.31999969,935.4,50.59,1269.2,1
707,21-10-2016,63.04,65.55233002,18145.71094,10710.73047,,17184.58984,,103.96,0.7597,1.0866,98.69999695,932.3,50.85,1263.95,1
708,24-10-2016,63.15,66.36967468,18223.0293,10761.16992,23604.08008,17234.41992,5442.799805,104.2,0.7603,1.0888,98.66999817,939.1,50.52,1267,1
709,25-10-2016,63.21,65.67407227,18169.26953,10757.30957,23565.10938,17365.25,5359.799805,104.25,0.7652,1.089,98.72000122,964.9,49.96,1269.3,-1
710,26-10-2016,61.62,64.87412262,18199.33008,10709.67969,23325.42969,17391.83984,5295.5,104.42,0.7657,1.0916,98.62999725,964,49.18,1273.9,-1
711,27-10-2016,60.91,64.12634277,18169.67969,10717.08008,23132.34961,17336.41992,5283.799805,105.14,0.7606,1.0904,98.88999939,964.9,49.72,1269.3,1
712,28-10-2016,61.05,63.07423019,18161.18945,10696.19043,22954.81055,17446.41016,,105.4,0.7578,1.0934,98.34999847,981.4,48.7,1265.9,-1
713,31-10-2016,60.93,62.96989059,18142.41992,10665.00977,22934.53906,17425.01953,5290.5,105.07,0.7611,1.0962,98.44999695,978.6,46.86,1274.2,-1
714,01-11-2016,60.5,64.21328735,18037.09961,10526.16016,23147.07031,17442.40039,5229,104.59,0.7659,1.1042,97.69999695,846.3,31.41,1104.7,1
715,02-11-2016,60.73,63.27422333,17959.64063,10370.92969,22810.5,17134.67969,5225.600098,103.22,0.7667,1.1119,97.40000153,963.2,26.21,1223.25,1
716,03-11-2016,61.11,62.8307724,17930.66992,10325.87988,22683.50977,,5180.799805,103.17,0.7681,1.1094,97.16000366,969.7,38.5,1262.25,1
717,04-11-2016,61.61,62.08299255,17888.2793,10259.12988,22642.61914,16905.35938,,103.02,0.7669,1.1121,97.06999969,990.8,40.36,1247.25,1
718,07-11-2016,62.35,64.53501129,18259.59961,10456.9502,22801.40039,17177.21094,5257.799805,104.6,0.77,1.1038,97.77999878,1108.1,44.76,1358.25,-1
719,08-11-2016,62.28,63.95243454,18332.74023,10482.32031,22909.4707,17171.38086,5156.600098,104.98,0.7733,1.1034,97.86000061,1156.7,43.49,1344.55,1
720,09-11-2016,63.75,62.50035095,18589.68945,10646.00977,22415.18945,16251.54004,5328.799805,104.84,0.7674,1.0952,98.5,,,,1
721,10-11-2016,63.91,61.23086929,18807.88086,10630.12012,22839.10938,17344.41992,5370.700195,106.56,0.759,1.0882,98.79000092,949.8,50.79,1256.4,-1
722,11-11-2016,63.28,60.21354294,18847.66016,10667.9502,22531.08984,17374.78906,,,,,,943.2,43.41,1255.65,-1
723,14-11-2016,61.66,59.70053482,18868.68945,10693.69043,22222.2207,17672.61914,5326.200195,108.3,0.7532,1.0723,100.1100006,933.6,43.32,1222.6,-1
724,15-11-2016,61.42,60.71785736,18923.06055,10735.13965,22323.91016,17668.15039,5327.700195,108.94,0.754,1.0726,100.1900024,934.7,45.81,1228.9,1
725,16-11-2016,61.64,59.30055618,18868.14063,10663.87012,22280.5293,17862.21094,5338.5,109.16,0.7492,1.0699,100.4100037,946.5,45.676,1225.7,1
726,17-11-2016,61.78,59.23099518,18903.82031,10685.54004,22262.88086,17862.63086,5359.399902,109.64,0.7455,1.0656,100.8899994,945.1,45.644,1232,1
727,18-11-2016,62.72,59.4309845,18867.92969,10664.55957,22344.21094,17967.41016,,110.51,0.7345,1.06,101.2099991,922,46.092,1206.1,1
728,21-11-2016,62.84,60.23093033,18956.68945,10685.12988,22357.7793,18106.01953,5413.299805,111.12,0.7357,1.0597,101.0500031,936.5,48.09,1214.95,-1
729,22-11-2016,62.47,61.18740082,19023.86914,10713.84961,22678.07031,18162.93945,5484.399902,110.98,0.7388,1.0618,101.0400009,943,48.03,1217.55,-1
730,23-11-2016,62.24,60.92654419,19083.17969,10662.44043,22676.68945,,5485.100098,112.58,0.7391,1.056,101.6999969,931.1,47.96,1213.25,1
731,25-11-2016,62.57,60.59613037,19152.14063,10699.26953,22723.44922,18381.2207,,113.17,0.7425,1.0595,101.4899979,908.3,46.06,1187.5,-1
732,28-11-2016,61.51,60.85698318,19097.90039,10582.66992,22830.57031,18356.89063,5457.5,112.36,0.7478,1.0576,101.3300018,923.3,47.08,1189.1,1
733,29-11-2016,61.88,60.61352539,19121.59961,10620.49023,22737.07031,18307.03906,5440.5,112.78,0.7469,1.0626,100.9300003,921.3,45.23,1187.3,-1
734,30-11-2016,61.05,62.77859116,19123.58008,10640.2998,22789.76953,18308.48047,5500.200195,114.34,0.7387,1.0578,101.5,909.9,49.44,1187.4,-1
735,01-12-2016,60.53,62.22210693,19191.92969,10534.0498,22878.23047,18513.11914,5444,114.34,0.7411,1.0634,101.0400009,838.6,30.44,1094.85,1
736,02-12-2016,60.85,61.6656189,19170.41992,10513.34961,22564.82031,18426.08008,,113.76,0.7445,1.0666,100.7699966,958.1,29.44,1239.5,1
737,05-12-2016,61.78,61.90040207,19216.24023,10684.83008,22505.55078,18274.99023,5428.700195,114.1,0.7476,1.0723,100.1399994,1054,46.7,1268.3,1
738,06-12-2016,63.36,61.88299942,19251.7793,10775.32031,22675.15039,18360.53906,5478.100098,113.98,0.7454,1.0717,100.4899979,,,,1
739,07-12-2016,64.4,62.84815598,19549.61914,10986.69043,22800.91992,18496.68945,5543.600098,113.5,0.7479,1.0758,100.2300034,1097.9,46.8,1352.85,1
740,08-12-2016,64.55,63.14379883,19614.81055,11179.41992,22861.83984,18765.4707,5560.600098,114.16,0.7448,1.0625,101.0699997,1129.3,44.49,1336.7,1
741,09-12-2016,65.36,62.40471268,19756.84961,11203.62988,22760.98047,18996.36914,,115.17,0.7442,1.0541,101.5699997,1042.9,46.29,1327.5,1
742,12-12-2016,65.52,62.27428436,19796.42969,11190.20996,22433.01953,19155.0293,5545,115.34,0.7486,1.0606,100.9599991,933.7,52.83,1154.4,1
743,13-12-2016,65.97,64.65673828,19911.21094,11284.65039,22446.69922,19250.51953,5584.600098,115.26,0.7494,1.0635,101.0299988,936.7,52.98,1157.35,-1
744,14-12-2016,65.32,63.99591446,19792.5293,11244.83984,22456.61914,19253.60938,5538.600098,115.06,0.7512,1.0656,102,940.8,51.04,1160.95,1
745,15-12-2016,65.66,63.6567955,19852.24023,11366.40039,22059.40039,19273.78906,5532.899902,118.32,0.7343,1.0375,103.1299973,893.6,51.114,1132.45,-1
746,16-12-2016,65.13,63.44812393,19843.41016,11404.00977,22020.75,19401.15039,,117.74,0.7298,1.0456,102.9499969,934.1,52.32,1134.85,-1
747,19-12-2016,64.78,63.2394371,19883.06055,11426.7002,21832.67969,19391.59961,5591.100098,116.6,0.7264,1.0444,103.1399994,917.3,52.684,1137.6,1
748,20-12-2016,65.08,63.21334839,19974.61914,11464.74023,21729.06055,19494.5293,5613.5,117.86,0.7252,1.039,103.2900009,924,53.086,1132.75,-1
749,21-12-2016,64.58,63.16117477,19941.96094,11468.63965,21809.80078,19444.49023,5643.899902,117.79,0.7244,1.0425,103.0199966,914.4,52.49,1134.4,-1
750,22-12-2016,64.32,62.70034409,19918.88086,11456.09961,21636.19922,19427.66992,5627.899902,117.48,0.7216,1.0452,103.0599976,907.4,52.95,1130.55,-1
751,23-12-2016,64.28,61.61346054,19933.81055,11449.92969,21574.75977,,,117.22,0.7174,1.0449,102.9700012,893.2,53.02,1131,1
752,27-12-2016,64.62,62.02212524,19945.03906,11472.24023,,19403.06055,5685,117.52,0.7189,1.0458,103.0199966,904.46,53.9,,-1
753,28-12-2016,64.44,61.63084793,19833.67969,11474.99023,21754.74023,19401.7207,5699.100098,117.66,0.7185,1.0389,103.2600021,900.64,54.06,1139.75,-1
754,29-12-2016,64.12,61.71780014,19819.7793,11451.0498,21790.91016,19145.14063,5665.799805,116.32,0.722,1.0486,102.6800003,900.56,53.77,1146.8,1
755,30-12-2016,64.23,61.75257492,19762.59961,11481.05957,22000.56055,19114.36914,,116.78,0.723,1.0552,102.3899994,904.88,53.72,1159.1,-1
756,03-01-2017,63.81,62.6481781,19881.75977,11584.24023,22150.40039,,5736.399902,117.68,0.7231,1.0416,103.2099991,1018.9,53.83,1246.05,1
757,04-01-2017,64.8,62.53513718,19942.16016,11584.30957,22134.4707,19594.16016,5753.299805,117.38,0.727,1.0476,102.6999969,,,,-1
758,05-01-2017,64.73,64.58717346,19899.28906,11584.94043,22456.68945,19520.68945,5755.600098,115.46,0.7334,1.0598,101.5199966,932.2,48.84,,1
759,06-01-2017,65.51,64.9088974,19963.80078,11599.00977,22503.00977,19454.33008,,116.85,0.7305,1.056,102.2200012,929,48.36,1266.15,-1
760,09-01-2017,64.85,65.03932953,19887.38086,11563.99023,22558.68945,,5760.700195,116.07,0.7364,1.0576,101.9300003,1009,47.29,1318.4,-1
761,10-01-2017,64.31,65.90883636,19855.5293,11583.2998,22744.84961,19301.43945,5771.5,115.74,0.737,1.0572,102.0100021,,,,1
762,11-01-2017,64.8,66.24794769,19954.2793,11646.16992,22935.34961,19364.66992,5766.899902,116.26,0.74,1.0501,101.7799988,936.7,54.3,1279.25,-1
763,12-01-2017,64.5,66.55227661,19891,11521.04004,22829.01953,19134.69922,5721.100098,113.87,0.7508,1.0666,101.3499985,940.6,58.36,1277.25,1
764,13-01-2017,64.79,67.96088409,19885.73047,11629.17969,22937.38086,19287.2793,,115.03,0.7481,1.0625,101.1800003,986.4,52.37,1196.35,-1
765,17-01-2017,64.1,68.91734314,19826.76953,11540,22840.9707,18813.5293,5678.799805,112.96,0.754,1.0695,100.3300018,983.1,52.636,1217.5,1
766,18-01-2017,64.35,68.67388153,19804.7207,11599.38965,23098.25977,18894.36914,5692.200195,113.4,0.7553,1.0682,100.9300003,971.9,51.404,1212.5,-1
767,19-01-2017,64.17,67.83045197,19732.40039,11596.88965,23049.96094,19072.25,5654.799805,115.3,0.7545,1.063,101.1500015,956.4,51.82,1203.35,1
768,20-01-2017,64.46,68.09999847,19827.25,11630.12988,22885.91016,19137.91016,,,,,100.7399979,976,53.06,1199.1,-1
769,23-01-2017,64.42,68.49997711,19799.84961,11545.75,22898.51953,18891.0293,5650.100098,112.9,0.7564,1.074,100.1600037,979.9,52.75,1213.75,1
770,24-01-2017,65.02,69.56947327,19912.71094,11594.94043,22949.85938,18787.99023,5671.5,113.63,0.7584,1.0749,100.3499985,1007.8,53.18,1213.3,1
771,25-01-2017,65.4,70.96939087,20068.50977,11806.0498,23049.11914,19057.5,,113.6,0.7565,1.0743,100.0299988,981.7,52.75,1203.5,1
772,26-01-2017,65.87,70.4911499,20100.91016,11848.62988,23374.16992,19402.39063,5714,114.7,0.7531,1.067,100.3799973,981.7,53.78,1191.55,-1
773,27-01-2017,65.42,69.75206757,20093.7793,11814.26953,23360.7793,19467.40039,,115.16,0.7549,1.069,100.5299988,983.3,53.17,1184.2,-1
774,30-01-2017,65.24,69.30861664,19971.13086,11681.88965,,19368.84961,5620.899902,113.86,0.7556,1.0681,100.4300003,993.5,52.63,1189.85,1
775,31-01-2017,67.5,69.59555054,19864.08984,11535.30957,,19041.33984,5653.200195,112.72,0.7582,1.0794,99.51000214,996.5,52.81,1198.8,1
776,01-02-2017,67.7,69.43904114,19890.93945,11659.5,23318.39063,19148.08008,5645.399902,113.29,0.7564,1.0758,99.63999939,,,,-1
777,02-02-2017,67.63,69.91727448,19884.91016,11627.9502,23184.51953,18914.58008,5621.600098,112.48,0.7673,1.0802,99.84999847,999.6,53.54,1224.05,-1
778,03-02-2017,67.31,69.49990845,20071.46094,11651.49023,23129.21094,18918.19922,,112.42,0.7686,1.0792,99.87000275,989.9,52.61,1243.3,-1
779,06-02-2017,66.74,68.85647583,20052.41992,11509.83984,23348.24023,18976.71094,5621.899902,112.32,0.7641,1.0731,99.91000366,953.4,47.66,1260.95,-1
780,07-02-2017,66.37,68.14347839,20090.28906,11549.44043,23331.57031,18910.7793,5651.399902,112.14,0.7636,1.069,100.2600021,,,,-1
781,08-02-2017,65.91,69.02167511,20054.33984,11543.37988,23485.13086,19007.59961,5664.600098,111.74,0.7648,1.0708,100.2799988,953.8,49.59,1266.65,1
782,09-02-2017,66.12,68.6217041,20172.40039,11642.86035,23525.14063,18907.66992,5720.600098,113.24,0.7623,1.0658,100.6500015,,,,1
783,10-02-2017,66.77,69.61294556,20269.36914,11666.96973,23574.98047,19378.92969,,113.22,0.7686,1.065,100.8000031,916.6,50.58,1273.1,1
784,13-02-2017,67.66,69.67380524,20412.16016,11774.42969,23710.98047,19459.15039,5755.200195,113.79,0.7644,1.0603,100.9599991,1000.3,52.93,1229.4,1
785,14-02-2017,67.73,69.12601471,20504.41016,11771.80957,23703.00977,19238.98047,5809.100098,114.34,0.7638,1.0577,101.25,1002.2,53.2,1229.65,1
786,15-02-2017,68.18,68.53475952,20611.85938,11793.92969,23994.86914,19437.98047,5816.299805,114.17,0.7698,1.0597,101.1800003,1009.9,53.208,1225.15,1
787,16-02-2017,68.27,67.3782959,20619.76953,11757.24023,24107.69922,19347.5293,5805.799805,113.36,0.7694,1.066,100.4400024,1015.7,53.516,1236.75,1
788,17-02-2017,68.43,67.865242,20624.05078,11757.01953,24033.74023,19234.61914,,112.86,0.7657,1.0614,100.9499969,1006,53.628,1241.4,-1
789,21-02-2017,68.3,69.73467255,20743,11967.49023,23963.63086,19381.43945,5805.100098,113.48,0.7672,1.0551,101.3700027,1006,54.276,1228.7,-1
790,22-02-2017,68.17,69.20426941,20775.59961,11998.58984,24201.96094,19379.86914,5784.700195,113.46,0.7683,1.0555,101.3300018,1002.7,53.59,1237.5,1
791,23-02-2017,68.37,69.09993744,20810.32031,11947.83008,24114.85938,19371.46094,5739,112.68,0.7716,1.0586,101.0500031,1011.9,54.45,1237.35,0
792,24-02-2017,68.37,67.96088409,20821.75977,11804.03027,23965.69922,19283.53906,,112.26,0.7681,1.058,101.0899963,1028.7,53.99,1255.35,-1
793,27-02-2017,68.09,67.63916016,20837.43945,11822.66992,23925.05078,19107.4707,5712.200195,112.01,0.7693,1.0624,101.1299973,1038.9,54.05,1256.25,-1
794,28-02-2017,68.05,67.44786072,20812.24023,11834.41016,23740.73047,19118.99023,5704.799805,112.06,0.7686,1.0618,101.1200027,1031,54.01,1251.9,1
795,01-03-2017,69.07,67.97827148,21115.55078,12067.19043,23776.49023,19393.53906,5776.600098,113.66,0.7664,1.0564,101.7799988,944.2,52.33,1148.65,-1
796,02-03-2017,68.18,66.48271179,21002.9707,12059.57031,23728.07031,19564.80078,5729.600098,114.45,0.7578,1.0514,102.1999969,1006.7,53.83,1213.05,-1
797,03-03-2017,68.03,66.82182312,21005.71094,12027.36035,23552.7207,19469.16992,,114.6,0.7559,1.0552,101.5400009,994.1,53.33,1228.75,1
798,06-03-2017,68.29,66.53488159,20954.33984,11958.40039,23596.2793,19379.14063,5761.399902,113.92,0.7583,1.0586,101.6399994,,,,-1
799,07-03-2017,67.88,67.27396393,20924.75977,11966.13965,23681.07031,19344.15039,5759.700195,113.99,0.7603,1.0582,101.8099976,906.1,47.07,1235.2,-1
800,08-03-2017,67.68,66.64791107,20855.73047,11967.30957,23782.26953,19254.0293,5741.200195,114.58,0.7544,1.0547,102.0699997,964.6,49.03,1261.8,1
801,09-03-2017,68.02,65.91752625,20858.18945,11978.38965,23501.56055,19318.58008,5775.600098,114.71,0.7517,1.0586,101.8499985,,,,-1
802,10-03-2017,67.9,65.16975403,20902.98047,11963.17969,23568.66992,19604.60938,,115.02,0.7531,1.0667,101.25,915.5,50.42,1270.7,-1
803,13-03-2017,67.73,65.83927917,20881.48047,11990.03027,23829.66992,19633.75,5759.100098,114.61,0.7581,1.067,101.3799973,941.2,48.4,1207.8,-1
804,14-03-2017,67.66,65.09149933,20837.36914,11988.79004,23827.94922,19609.5,5774,114.63,0.7575,1.0645,101.6999969,938.9,47.72,1203.55,1
805,15-03-2017,68.08,66.21316528,20950.09961,12009.87012,23792.84961,19577.38086,5785.799805,114.66,0.7593,1.063,100.7399979,936.8,48.86,1202.25,1
806,16-03-2017,68.4,67.07398224,20934.55078,12083.17969,24288.2793,19590.14063,5799.600098,113.02,0.7673,1.0738,100.2699966,958.4,48.848,1225.6,-1
807,17-03-2017,68.14,66.65661621,20914.61914,12095.24023,24309.92969,19521.58984,,112.67,0.769,1.0742,100.3000031,963,48.992,1228.75,-1
808,20-03-2017,68.03,67.48265076,20905.85938,12052.90039,24501.99023,,5774.600098,112.59,0.7733,1.0754,100.4100037,972.4,48.634,1233,-1
809,21-03-2017,67.04,66.96963501,20668.00977,11962.12988,24593.11914,19455.88086,5684.5,111.9,0.7717,1.081,99.80999756,971.4,48.06,1232.05,-1
810,22-03-2017,67,68.00434875,20661.30078,11904.12012,24320.41016,19041.38086,5708,111.06,0.7674,1.08,99.68000031,961.9,48.04,1246.1,1
811,23-03-2017,67.03,68.47389221,20656.58008,12039.67969,24327.69922,19085.31055,5753.5,111.12,0.7644,1.0787,99.76000214,963.8,47.7,1247.9,1
812,24-03-2017,67.15,68.85647583,20596.7207,12064.26953,24358.26953,19262.5293,,111.03,0.7619,1.0806,99.62999725,967.9,47.97,1244,-1
813,27-03-2017,66.34,70.3346405,20550.98047,11996.07031,24193.69922,18985.58984,5821.200195,110.48,0.7623,1.0882,99.16999817,969,47.73,1256.9,1
814,28-03-2017,66.46,70.95198822,20701.5,12149.41992,24345.86914,19202.86914,5873.5,110.56,0.7651,1.0852,99.70999908,958.06,48.37,1253.65,-1
815,29-03-2017,66.01,71.55195618,20659.32031,12203,24392.05078,19217.48047,5896.200195,111.05,0.766,1.0756,100,954.02,49.51,1252.9,1
816,30-03-2017,66.7,71.66497803,20728.49023,12256.42969,24301.08984,19063.2207,5864.899902,111.36,0.7666,1.0726,100.4100037,954.06,50.35,1250.9,1
817,31-03-2017,66.76,70.87373352,20663.2207,12312.87012,24111.58984,18909.25977,,111.41,0.7638,1.0698,100.3499985,951.56,50.6,1241.7,-1
818,03-04-2017,66.24,71.05633545,20650.21094,12257.2002,24261.48047,18983.23047,5872.700195,110.96,0.7601,1.0655,100.5400009,,,,-1
819,04-04-2017,65.97,71.4650116,20689.24023,12282.33984,,18810.25,5856.600098,110.74,0.7567,1.0664,100.5400009,964.5,51.03,1258.65,1
820,05-04-2017,66.42,71.89105988,20648.15039,12217.54004,24400.80078,18861.26953,5876.200195,111.2,0.7575,1.0661,100.5599976,907.7,45.52,1235.85,1
821,06-04-2017,66.45,72.98664856,20662.94922,12230.88965,24273.7207,18597.06055,5856.299805,111.02,0.7549,1.0651,100.6699982,,,,1
822,07-04-2017,66.54,73.47357178,20656.09961,12225.05957,24267.30078,18664.63086,5862.5,110.76,0.7516,1.0616,101.1800003,,,,1
823,10-04-2017,66.67,72.90838623,20658.01953,12200.51953,24262.17969,18797.88086,5912.899902,110.95,0.75,1.0606,101.0199966,914.8,49.98,1275.55,-1
824,11-04-2017,66.33,71.96931458,20651.30078,12139.34961,24088.46094,18747.86914,5929.299805,109.74,0.7497,1.0614,100.7099991,,,,-1
825,12-04-2017,66.02,71.71716309,20591.85938,12154.7002,24313.5,18552.60938,5934,109.54,0.7485,1.0611,100.7799988,926,57.47,1279.1,-1
826,13-04-2017,65.47,71.03894043,20453.25,12109,24261.66016,18426.83984,5889.899902,109.23,0.7585,1.063,100.5599976,977.4,53.18,1286.1,1
827,17-04-2017,66.41,71.57803345,20636.91992,,,18355.25977,,108.46,0.7604,1.066,100.3000031,991.1,52.742,,1
828,18-04-2017,66.42,70.56071472,20523.2793,12000.44043,23924.53906,18418.58984,5836.700195,108.4,0.7553,1.0706,99.5,978.6,52.586,1285,1
829,19-04-2017,66.49,68.94342041,20404.49023,12016.4502,23825.88086,18432.19922,5804,109.06,0.75,1.0707,99.73999786,970.3,50.686,1282.05,1
830,20-04-2017,67.41,69.99552917,20578.71094,12027.32031,24056.98047,18430.49023,5821.399902,109.34,0.754,1.0758,99.77999878,981.2,50.622,1279.9,-1
831,21-04-2017,67.2,70.29116058,20547.75977,12048.57031,24042.01953,18620.75,5854.100098,109.08,0.7539,1.0694,99.98000336,977.6,49.62,1281.5,1
832,24-04-2017,67.72,70.76069641,20763.89063,12454.98047,24139.48047,18875.88086,5871.799805,109.74,0.7558,1.0846,99.08999634,960.2,49.23,1271.8,1
833,25-04-2017,67.8,72.08235168,20996.11914,12467.04004,24455.93945,19079.33008,,110.88,0.7538,1.0941,98.81999969,957.6,49.56,1270.5,-1
834,26-04-2017,66.85,71.59542847,20975.08984,12472.7998,24578.42969,19289.42969,5912,111.52,0.7462,1.0872,98.95999908,948.5,49.62,1264.95,-1
835,27-04-2017,66.01,70.86503601,20981.33008,12443.79004,24698.48047,19251.86914,5921.5,111.13,0.7452,1.0864,99.08000183,948.8,48.97,1264.3,1
836,28-04-2017,66.2,70.75201416,20940.50977,12438.00977,24615.13086,19196.74023,5924.100098,111.44,0.7475,1.0895,99.05000305,948.7,49.33,1265.55,-1
837,01-05-2017,65.79,70.9345932,20913.46094,,,19310.51953,5956.399902,111.78,0.7534,1.0912,99.13999939,976,53.76,1173.05,-1
838,02-05-2017,65.71,69.99552917,20949.89063,12507.90039,24696.13086,19445.69922,5950.399902,112.06,0.7523,1.091,98.98000336,,,,-1
839,03-05-2017,65.18,69.91727448,20957.90039,12527.83984,,,5892.299805,112.34,0.7451,1.092,99.20999908,,,,1
840,04-05-2017,65.33,68.53475952,20951.4707,12647.78027,24683.88086,,5876.399902,112.7,0.7403,1.0967,98.76000214,959.6,51.15,1252.5,-1
841,05-05-2017,65.28,68.35215759,21006.93945,12716.88965,24476.34961,,5836.600098,112.63,0.7414,1.0996,98.65000153,910.2,46.22,1239.4,-1
842,08-05-2017,64.43,68.33476257,21012.2793,12694.5498,24577.91016,19895.69922,5870.899902,112.84,0.7386,1.0928,99.15000153,,,,-1
843,09-05-2017,64.17,69.77815247,20975.7793,12749.12012,24889.0293,19843,5839.899902,114.19,0.7352,1.0875,99.58999634,1009,48.66,1331.15,0
844,10-05-2017,64.17,70.23899078,20943.10938,12757.45996,25015.41992,19900.08984,5875.399902,114.02,0.7383,1.0873,99.66999817,918,50.79,1278.4,1
845,11-05-2017,64.6,69.82163239,20919.41992,12711.05957,25125.55078,19961.55078,5878.299805,113.77,0.7374,1.0869,99.62000275,,,,1
846,12-05-2017,64.93,70.36071777,20896.60938,12770.41016,25156.33984,19883.90039,5836.899902,113.3,0.7397,1.0926,99.25,917.5,57.62,1275.9,1
847,15-05-2017,65.15,72.09104919,20981.93945,12807.04004,25371.58984,19869.84961,5838.399902,113.54,0.7425,1.0979,98.91000366,928.7,48.85,1231.5,-1
848,16-05-2017,64.76,71.19545746,20979.75,12804.53027,25335.93945,19919.82031,5850.5,113.24,0.7429,1.1072,98.11000061,937,48.66,1234.05,-1
849,17-05-2017,64.15,69.93466949,20606.92969,12631.61035,25293.63086,19814.88086,5786,111.46,0.7426,1.1134,97.41999817,946.1,49.138,1244.6,1
850,18-05-2017,64.16,70.06509399,20663.01953,12590.05957,25136.51953,19553.85938,5738.299805,110.82,0.7432,1.113,97.87999725,936.8,49.474,1261.35,1
851,19-05-2017,64.83,70.82156372,20804.83984,12638.69043,25174.86914,19590.75977,5727.399902,111.47,0.7449,1.119,97.15000153,940.2,50.534,1251.85,1
852,22-05-2017,65.28,70.76069641,20894.83008,12619.45996,25391.33984,19678.2793,5771.200195,111.15,0.7476,1.1236,96.98000336,950.3,51.05,1255.25,1
853,23-05-2017,65.3,70.71721649,20937.91016,12659.15039,25403.15039,19613.2793,5760.200195,111.64,0.7485,1.1198,97.34999847,949.4,51.47,1259.9,-1
854,24-05-2017,65.05,70.35203552,21012.41992,12642.87012,25428.5,19742.98047,5769,112.02,0.7463,1.1175,97.23999786,947.3,51.36,1251.35,1
855,25-05-2017,65.55,70.40420532,21082.94922,12621.71973,25630.7793,19813.13086,5789.600098,111.7,0.7466,1.1218,97.25,952.9,48.9,1257.1,-1
856,26-05-2017,64.96,71.72584534,21080.2793,12602.17969,25639.26953,19686.83984,5751.700195,111.3,0.744,1.117,97.40000153,962.9,49.8,1265,-1
857,30-05-2017,64.81,71.49108887,21029.4707,12598.67969,,19677.84961,5717.899902,110.68,0.7465,1.1183,97.27999878,941.1,49.66,1262.8,1
858,31-05-2017,65.03,71.37804413,21008.65039,12615.05957,25660.65039,19650.57031,5724.600098,110.71,0.7437,1.1236,96.91999817,950.3,48.32,1263.8,1
859,01-06-2017,65.24,72.08235168,21144.17969,12664.91992,25809.2207,19860.0293,5738.100098,111.24,0.7387,1.1214,97.19999695,970.6,53.99,1178,-1
860,02-06-2017,64.89,71.96062469,21206.28906,12822.94043,25924.05078,20177.2793,5788.100098,110.49,0.7441,1.127,96.72000122,1014.1,53.01,1221.85,1
861,05-06-2017,65.24,71.83889771,21184.03906,,25862.99023,20170.82031,5754.899902,110.49,0.7479,1.125,96.80000305,,,,1
862,06-06-2017,65.62,72.2562561,21136.23047,12690.12012,25997.14063,19979.90039,5667.5,109.34,0.7514,1.1266,96.63999939,963.3,48.19,1287.85,1
863,07-06-2017,66.91,71.97800446,21173.68945,12672.49023,25974.16016,19984.61914,5667.200195,109.54,0.755,1.1236,96.75,910.3,45.52,1224.3,1
864,08-06-2017,67.49,72.10844421,21182.5293,12713.58008,26063.06055,19909.25977,5676.600098,110.1,0.7543,1.1217,96.91999817,,,,1
865,09-06-2017,67.81,71.63021088,21271.9707,12815.71973,26030.28906,20013.25977,5677.799805,110.61,0.7532,1.119,97.26999664,1007.1,49.16,1340.15,-1
866,12-06-2017,67.67,71.29109192,21235.66992,12690.44043,25708.03906,19908.58008,,109.72,0.7539,1.1204,97.13999939,902.8,55.96,1268.55,1
867,13-06-2017,68.72,71.7780304,21328.4707,12764.98047,25852.09961,19898.75,5772.799805,110.12,0.754,1.1194,96.98000336,924.2,46.46,1261.3,-1
868,14-06-2017,68.66,71.25631714,21374.56055,12805.9502,25875.90039,19883.51953,5833.899902,109.16,0.7619,1.1277,96.94000244,951.9,44.73,1268.25,-1
869,15-06-2017,68.57,70.80417633,21359.90039,12691.80957,25565.33984,19831.82031,5763.200195,110.66,0.7582,1.1152,97.43000031,921.3,44.504,1260.25,1
870,16-06-2017,68.77,70.52593231,21384.2793,12752.73047,25626.49023,19943.25977,5774,110.84,0.7622,1.1194,97.16000366,926.8,44.832,1256.6,-1
871,19-06-2017,68.75,71.38674927,21528.99023,12888.9502,25924.55078,20067.75,5805.200195,111.34,0.7605,1.116,97.52999878,926.9,44.338,1251.1,-1
872,20-06-2017,67.91,70.18682861,21467.14063,12814.79004,25843.03906,20230.41016,5757.299805,111.46,0.7575,1.1124,97.75,921.5,43.454,1246.5,-1
873,21-06-2017,67.42,68.99559784,21410.0293,12774.25977,25694.58008,20138.78906,5665.700195,111.58,0.7549,1.1143,97.55999756,927,42.53,1247.05,-1
874,22-06-2017,67.2,69.10863495,21397.28906,12794,25674.5293,20110.50977,5706,111.36,0.7542,1.1148,97.54000092,925.6,42.74,1251.4,1
875,23-06-2017,67.51,69.23905182,21394.75977,12733.41016,25670.05078,20132.66992,5715.899902,111.26,0.7578,1.1196,97.30000305,929.4,43.01,1256.3,1
876,26-06-2017,67.94,69.50859833,21409.55078,12770.83008,25871.89063,20153.34961,5720.200195,111.48,0.759,1.1196,97.43000031,916.6,43.38,1240.85,1
