"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 05, 2014","19.055","18.900","19.050","18.900","0.03K","1.54%"
"Jun 04, 2014","18.766","18.766","18.766","18.766","2.75K","0.18%"
"Jun 03, 2014","18.732","18.790","18.810","18.765","0.02K","0.12%"
"Jun 02, 2014","18.709","18.750","18.810","18.675","0.03K","-0.21%"
"Jun 01, 2014","18.748","18.790","18.805","18.737","-","0.51%"
"May 30, 2014","18.653","18.950","18.960","18.605","0.04K","-1.74%"
"May 29, 2014","18.983","18.940","19.005","18.840","0.20K","-0.27%"
"May 28, 2014","19.035","19.035","19.035","19.035","0.21K","-0.02%"
"May 27, 2014","19.039","19.350","19.395","19.075","0.06K","-2.00%"
"May 26, 2014","19.428","19.428","19.498","19.383","-","-0.01%"
"May 25, 2014","19.430","19.450","19.453","19.420","-","0.22%"
"May 23, 2014","19.388","19.370","19.370","19.370","0.01K","-0.52%"
"May 22, 2014","19.490","19.700","19.745","19.550","0.02K","0.95%"
"May 21, 2014","19.307","19.295","19.295","19.295","0.00K","-0.31%"
"May 20, 2014","19.367","19.280","19.420","19.270","0.02K","0.23%"
"May 19, 2014","19.322","19.555","19.560","19.355","0.28K","-0.12%"
"May 18, 2014","19.345","19.373","19.373","19.313","-","0.27%"
"May 16, 2014","19.292","19.455","19.455","19.295","0.08K","-0.80%"
"May 15, 2014","19.447","19.515","19.515","19.445","0.11K","-1.46%"
"May 14, 2014","19.735","19.690","19.915","19.690","0.20K","1.18%"
"May 13, 2014","19.504","19.395","19.535","19.395","0.07K","0.02%"
"May 12, 2014","19.500","19.100","19.600","19.100","0.30K","2.10%"
"May 11, 2014","19.098","19.158","19.165","19.050","-","0.11%"
"May 09, 2014","19.077","19.200","19.200","19.020","0.06K","-0.09%"
"May 08, 2014","19.094","19.290","19.315","19.105","0.20K","-1.06%"
"May 07, 2014","19.298","19.645","19.720","19.280","0.17K","-1.53%"
"May 06, 2014","19.598","19.490","19.605","19.475","0.13K","0.40%"
"May 05, 2014","19.520","19.475","19.680","19.460","0.18K","0.10%"
"May 04, 2014","19.500","19.520","19.585","19.500","-","0.04%"
"May 02, 2014","19.492","19.000","19.600","18.865","0.35K","2.65%"
"May 01, 2014","18.989","19.170","19.170","18.750","0.85K","-0.68%"
"Apr 30, 2014","19.119","19.435","19.450","19.025","3.11K","-1.89%"
"Apr 29, 2014","19.488","19.560","19.590","19.305","16.95K","-0.50%"
"Apr 28, 2014","19.585","19.585","19.585","19.585","0.70K","-0.79%"
"Apr 27, 2014","19.740","19.725","19.767","19.705","-","0.28%"
"Apr 25, 2014","19.685","19.695","19.760","19.695","0.03K","0.02%"
"Apr 24, 2014","19.682","19.100","19.615","19.100","0.02K","1.30%"
"Apr 23, 2014","19.430","19.430","19.430","19.430","0.15K","0.41%"
"Apr 22, 2014","19.351","19.395","19.395","19.395","0.00K","0.05%"
"Apr 21, 2014","19.341","19.341","19.341","19.341","0.00K","-1.06%"
"Apr 20, 2014","19.548","19.633","19.638","19.528","-","-0.19%"
"Apr 17, 2014","19.586","19.586","19.586","19.586","0.01K","-0.19%"
"Apr 16, 2014","19.623","19.600","19.600","19.600","0.00K","0.74%"
"Apr 15, 2014","19.478","19.480","19.480","19.475","0.01K","-2.61%"
"Apr 14, 2014","19.999","19.955","19.955","19.955","0.01K","-0.49%"
"Apr 13, 2014","20.098","20.038","20.138","20.015","-","0.83%"
"Apr 11, 2014","19.933","20.010","20.010","20.010","0.00K","-0.72%"
"Apr 10, 2014","20.078","20.215","20.215","20.150","0.04K","1.64%"
"Apr 09, 2014","19.755","20.050","20.050","19.740","0.03K","-1.43%"
"Apr 08, 2014","20.042","20.150","20.150","20.050","0.01K","0.76%"
"Apr 07, 2014","19.891","19.945","19.960","19.945","0.01K","-0.24%"
"Apr 06, 2014","19.938","19.945","19.955","19.853","-","0.06%"
"Apr 04, 2014","19.927","19.940","19.940","19.940","0.02K","0.71%"
"Apr 03, 2014","19.786","19.786","19.786","19.786","0.78K","-1.22%"
"Apr 02, 2014","20.031","20.031","20.031","20.031","1.91K","1.84%"
"Apr 01, 2014","19.669","19.669","19.669","19.669","0.21K","-0.33%"
"Mar 31, 2014","19.734","19.734","19.734","19.734","0.01K","-0.51%"
"Mar 30, 2014","19.835","19.822","19.853","19.807","-","0.32%"
"Mar 28, 2014","19.772","19.790","19.880","19.630","0.11K","0.42%"
"Mar 27, 2014","19.690","19.690","19.690","19.690","0.53K","-0.35%"
"Mar 26, 2014","19.759","20.000","20.000","19.800","0.11K","-0.98%"
"Mar 25, 2014","19.955","20.120","20.120","20.055","0.04K","-0.44%"
"Mar 24, 2014","20.043","20.160","20.160","19.910","0.17K","-1.01%"
"Mar 23, 2014","20.248","20.290","20.313","20.248","-","-0.19%"
"Mar 21, 2014","20.286","20.455","20.500","20.305","0.05K","-0.58%"
"Mar 20, 2014","20.404","20.480","20.480","20.250","0.06K","-1.90%"
"Mar 19, 2014","20.800","20.775","20.785","20.500","0.08K","-0.17%"
"Mar 18, 2014","20.836","21.070","21.070","20.655","0.01K","-1.94%"
"Mar 17, 2014","21.249","21.370","21.390","21.370","0.10K","-1.37%"
"Mar 16, 2014","21.545","21.493","21.648","21.493","-","0.75%"
"Mar 14, 2014","21.384","21.220","21.710","21.160","0.08K","1.02%"
"Mar 13, 2014","21.169","21.185","21.185","21.150","0.07K","-0.75%"
"Mar 12, 2014","21.328","21.115","21.285","20.945","0.10K","2.62%"
"Mar 11, 2014","20.784","21.000","21.260","20.790","0.08K","-0.45%"
"Mar 10, 2014","20.879","20.800","20.885","20.600","0.11K","0.12%"
"Mar 09, 2014","20.855","20.900","20.928","20.822","-","-0.20%"
"Mar 07, 2014","20.897","21.475","21.540","20.760","0.22K","-2.99%"
"Mar 06, 2014","21.542","21.225","21.595","21.100","0.25K","1.43%"
"Mar 05, 2014","21.239","21.200","21.290","21.160","0.15K","0.24%"
"Mar 04, 2014","21.188","21.490","21.490","21.010","0.93K","-1.21%"
"Mar 03, 2014","21.448","21.350","21.680","21.265","0.40K","0.16%"
"Mar 02, 2014","21.413","21.388","21.418","21.258","-","0.99%"
"Feb 28, 2014","21.204","21.250","21.390","21.070","1.53K","-0.52%"
"Feb 27, 2014","21.314","21.245","21.480","20.985","15.92K","0.28%"
"Feb 26, 2014","21.254","21.254","21.254","21.254","0.75K","-3.21%"
"Feb 25, 2014","21.960","21.960","21.960","21.960","1.85K","-0.39%"
"Feb 24, 2014","22.047","22.047","22.047","22.047","0.79K","0.72%"
"Feb 23, 2014","21.890","21.930","21.935","21.822","-","0.52%"
"Feb 21, 2014","21.777","21.777","21.777","21.777","1.55K","0.46%"
"Feb 20, 2014","21.678","21.678","21.678","21.678","0.85K","-0.76%"
"Feb 19, 2014","21.844","21.835","21.835","21.700","0.13K","-0.21%"
"Feb 18, 2014","21.891","21.825","21.895","21.815","0.01K","0.28%"
"Feb 17, 2014","21.830","21.673","21.968","21.543","-","0.70%"
"Feb 16, 2014","21.678","21.480","21.710","21.475","-","1.25%"
"Feb 14, 2014","21.411","20.520","21.425","20.520","0.01K","5.03%"
"Feb 13, 2014","20.385","20.385","20.385","20.385","0.20K","0.27%"
"Feb 12, 2014","20.331","20.250","20.250","20.250","0.00K","0.93%"
"Feb 11, 2014","20.143","20.170","20.170","20.170","0.00K","0.22%"
"Feb 10, 2014","20.099","20.099","19.970","20.099","0.88K","0.37%"
"Feb 09, 2014","20.025","19.975","20.060","19.975","-","0.53%"
"Feb 07, 2014","19.920","19.920","19.920","19.920","0.10K","0.06%"
"Feb 06, 2014","19.908","19.908","19.908","19.908","1.41K","0.62%"
"Feb 05, 2014","19.785","19.745","20.045","19.745","0.00K","1.97%"
"Feb 04, 2014","19.402","19.402","19.402","19.402","0.25K","0.07%"
"Feb 03, 2014","19.389","19.130","19.515","19.090","0.44K","1.52%"
"Feb 02, 2014","19.098","19.113","19.135","19.065","-","-0.04%"
"Jan 31, 2014","19.105","19.325","19.325","19.150","0.15K","-0.03%"
"Jan 30, 2014","19.111","19.670","19.670","19.060","0.09K","-2.16%"
"Jan 29, 2014","19.533","19.533","19.533","19.533","0.00K","0.26%"
"Jan 28, 2014","19.483","19.755","19.755","19.755","0.00K","-1.46%"
"Jan 27, 2014","19.771","19.800","19.800","19.555","0.01K","-1.24%"
"Jan 26, 2014","20.020","19.935","20.078","19.915","-","1.40%"
"Jan 24, 2014","19.743","20.160","20.160","20.110","0.00K","-1.22%"
"Jan 23, 2014","19.986","19.920","20.080","19.920","0.03K","0.89%"
"Jan 22, 2014","19.809","19.809","19.809","19.809","0.10K","-0.15%"
"Jan 21, 2014","19.838","20.300","20.310","19.830","0.08K","-2.37%"
"Jan 20, 2014","20.320","20.335","20.398","20.278","-","-0.06%"
"Jan 19, 2014","20.333","20.285","20.423","20.285","-","0.33%"
"Jan 17, 2014","20.267","20.090","20.285","20.090","0.48K","1.21%"
"Jan 16, 2014","20.025","20.125","20.140","20.035","0.04K","-0.39%"
"Jan 15, 2014","20.103","20.195","20.195","20.010","0.03K","-0.73%"
"Jan 14, 2014","20.251","20.310","20.530","20.200","0.02K","-0.54%"
"Jan 13, 2014","20.361","20.300","20.405","20.300","0.04K","0.70%"
"Jan 12, 2014","20.220","20.175","20.263","20.173","-","0.09%"
"Jan 10, 2014","20.201","20.095","20.100","20.075","0.01K","2.74%"
"Jan 09, 2014","19.663","19.445","19.555","19.440","0.01K","0.74%"
"Jan 08, 2014","19.518","19.720","19.735","19.370","0.03K","-1.25%"
"Jan 07, 2014","19.765","20.250","20.250","19.670","0.03K","-1.55%"
"Jan 06, 2014","20.077","20.240","20.240","20.090","0.02K","-0.20%"
"Jan 05, 2014","20.118","20.160","20.185","20.110","-","-0.32%"
"Jan 03, 2014","20.182","20.090","20.090","20.090","0.02K","0.42%"
"Jan 02, 2014","20.098","20.310","20.320","20.020","0.05K","2.88%"
"Jan 01, 2014","19.535","19.438","19.545","19.435","-","1.01%"
